"cod_municipio","municipio","estado","valor"
3527108,Lins,SP,360
3527207,Lorena,SP,96
3527256,Lourdes,SP,595
3527306,Louveira,SP,50
3527405,Lucélia,SP,70
3527504,Lucianópolis,SP,150
3527603,Luís Antônio,SP,600
3527702,Luiziânia,SP,40
3527801,Lupércio,SP,210
3527900,Lutécia,SP,500
3528007,Macatuba,SP,140
3528106,Macaubal,SP,300
3528205,Macedônia,SP,150
3528304,Magda,SP,330
3528403,Mairinque,SP,320
3528601,Manduri,SP,2890
3528700,Marabá Paulista,SP,605
3528809,Maracaí,SP,1100
3528858,Marapoama,SP,100
3528908,Mariápolis,SP,100
3529005,Marília,SP,2800
3529104,Marinópolis,SP,50
3529203,Martinópolis,SP,3500
3529302,Matão,SP,1150
3529500,Mendonça,SP,250
3529609,Meridiano,SP,800
3529658,Mesópolis,SP,30
3529708,Miguelópolis,SP,8000
3529807,Mineiros do Tietê,SP,447
3530003,Mira Estrela,SP,500
3530102,Mirandópolis,SP,800
3530201,Mirante do Paranapanema,SP,2500
3530300,Mirassol,SP,650
3530409,Mirassolândia,SP,100
3530508,Mococa,SP,6000
3530607,Mogi das Cruzes,SP,20
3530706,Mogi Guaçu,SP,2300
3530805,Mogi Mirim,SP,1400
3530904,Mombuca,SP,115
3531001,Monções,SP,115
3531209,Monte Alegre do Sul,SP,140
3531308,Monte Alto,SP,400
3531407,Monte Aprazível,SP,6000
3531506,Monte Azul Paulista,SP,200
3531605,Monte Castelo,SP,30
3531803,Monte Mor,SP,150
3531902,Morro Agudo,SP,1165
3532009,Morungaba,SP,995
3532058,Motuca,SP,50
3532108,Murutinga do Sul,SP,200
3532157,Nantes,SP,10000
3532207,Narandiba,SP,400
3532306,Natividade da Serra,SP,40
3532405,Nazaré Paulista,SP,350
3532504,Neves Paulista,SP,350
3532603,Nhandeara,SP,650
3532702,Nipoã,SP,338
3532801,Nova Aliança,SP,300
3532827,Nova Campina,SP,200
3532843,Nova Canaã Paulista,SP,70
3532868,Nova Castilho,SP,300
3532900,Nova Europa,SP,650
3533007,Nova Granada,SP,1900
3533106,Nova Guataporanga,SP,30
3533254,Novais,SP,75
3533304,Nova Luzitânia,SP,166
3533403,Nova Odessa,SP,415
3533502,Novo Horizonte,SP,400
3533601,Nuporanga,SP,1340
3533700,Ocauçu,SP,36
3533809,Óleo,SP,3130
3533908,Olímpia,SP,700
3534005,Onda Verde,SP,250
3534104,Oriente,SP,150
3534203,Orindiúva,SP,311
3534302,Orlândia,SP,100
3534500,Oscar Bressane,SP,290
3534609,Osvaldo Cruz,SP,350
3534708,Ourinhos,SP,2100
3534757,Ouroeste,SP,500
3534807,Ouro Verde,SP,30
3534906,Pacaembu,SP,500
3535002,Palestina,SP,877
3535101,Palmares Paulista,SP,4
3535200,Palmeira d'Oeste,SP,30
3535309,Palmital,SP,450
3535408,Panorama,SP,50
3535507,Paraguaçu Paulista,SP,2500
3535705,Paraíso,SP,150
3535804,Paranapanema,SP,8300
3535903,Paranapuã,SP,80
3536000,Parapuã,SP,1080
3536109,Pardinho,SP,1300
3536208,Pariquera-Açu,SP,100
3536257,Parisi,SP,800
3536307,Patrocínio Paulista,SP,200
3536406,Paulicéia,SP,30
3536570,Paulistânia,SP,200
3536604,Paulo de Faria,SP,795
3536703,Pederneiras,SP,2270
3536802,Pedra Bela,SP,1200
3536901,Pedranópolis,SP,100
3537008,Pedregulho,SP,1500
3537107,Pedreira,SP,52
3537156,Pedrinhas Paulista,SP,202
3537305,Penápolis,SP,500
3537404,Pereira Barreto,SP,1490
3537503,Pereiras,SP,250
3537701,Piacatu,SP,134
3537800,Piedade,SP,1000
3537909,Pilar do Sul,SP,8200
3538006,Pindamonhangaba,SP,1800
3538105,Pindorama,SP,100
3538204,Pinhalzinho,SP,1000
3538303,Piquerobi,SP,600
3538501,Piquete,SP,12
3538600,Piracaia,SP,140
3538709,Piracicaba,SP,1900
3538808,Piraju,SP,5400
3538907,Pirajuí,SP,1300
3539004,Pirangi,SP,10
3539202,Pirapozinho,SP,430
3539301,Pirassununga,SP,4300
3539400,Piratininga,SP,50
3539509,Pitangueiras,SP,130
3539608,Planalto,SP,400
3539707,Platina,SP,1210
3539905,Poloni,SP,500
3540002,Pompéia,SP,700
3540101,Pongaí,SP,220
3540200,Pontal,SP,200
3540259,Pontalinda,SP,400
3540309,Pontes Gestal,SP,100
3540408,Populina,SP,50
3540507,Porangaba,SP,300
3540606,Porto Feliz,SP,600
3540705,Porto Ferreira,SP,700
3540804,Potirendaba,SP,700
3540853,Pracinha,SP,25
3540903,Pradópolis,SP,540
3541059,Pratânia,SP,400
3541109,Presidente Alves,SP,20
3541208,Presidente Bernardes,SP,2500
3541307,Presidente Epitácio,SP,400
3541406,Presidente Prudente,SP,230
3541505,Presidente Venceslau,SP,600
3541604,Promissão,SP,500
3541653,Quadra,SP,1400
3541703,Quatá,SP,800
3541802,Queiroz,SP,20
3541901,Queluz,SP,18
3542008,Quintana,SP,500
3542107,Rafard,SP,50
3542206,Rancharia,SP,18000
3542305,Redenção da Serra,SP,10
3542404,Regente Feijó,SP,600
3542503,Reginópolis,SP,550
3542602,Registro,SP,20
3542701,Restinga,SP,200
3542800,Ribeira,SP,20
3542909,Ribeirão Bonito,SP,100
3543006,Ribeirão Branco,SP,5401
3543105,Ribeirão Corrente,SP,150
3543204,Ribeirão do Sul,SP,8000
3543238,Ribeirão dos Índios,SP,225
3543253,Ribeirão Grande,SP,2700
3543402,Ribeirão Preto,SP,800
3543501,Riversul,SP,1400
3543709,Rincão,SP,30
3543808,Rinópolis,SP,400
3543907,Rio Claro,SP,1230
3544004,Rio das Pedras,SP,205
3544202,Riolândia,SP,605
3544251,Rosana,SP,3100
3544301,Roseira,SP,20
3544400,Rubiácea,SP,159
3544509,Rubinéia,SP,120
3544608,Sabino,SP,560
3544707,Sagres,SP,25
3544806,Sales,SP,500
3544905,Sales Oliveira,SP,250
3545100,Salmourão,SP,320
3545159,Saltinho,SP,120
3545209,Salto,SP,300
3545308,Salto de Pirapora,SP,1450
3545407,Salto Grande,SP,9000
3545506,Sandovalina,SP,700
3545605,Santa Adélia,SP,50
3545704,Santa Albertina,SP,60
3545803,Santa Bárbara d'Oeste,SP,700
3546009,Santa Branca,SP,1
3546108,Santa Clara d'Oeste,SP,120
3546207,Santa Cruz da Conceição,SP,300
3546256,Santa Cruz da Esperança,SP,250
3546306,Santa Cruz das Palmeiras,SP,390
3546405,Santa Cruz do Rio Pardo,SP,13500
3546504,Santa Ernestina,SP,40
3546603,Santa Fé do Sul,SP,160
3546900,Santa Lúcia,SP,400
3547007,Santa Maria da Serra,SP,220
3547205,Santana da Ponte Pensa,SP,80
3547403,Santa Rita d'Oeste,SP,90
3547502,Santa Rita do Passa Quatro,SP,760
3547601,Santa Rosa de Viterbo,SP,250
3547650,Santa Salete,SP,25
3547700,Santo Anastácio,SP,2325
3547908,Santo Antônio da Alegria,SP,530
3548005,Santo Antônio de Posse,SP,900
3548054,Santo Antônio do Aracanguá,SP,1410
3548104,Santo Antônio do Jardim,SP,500
3548203,Santo Antônio do Pinhal,SP,5
3548302,Santo Expedito,SP,60
3548401,Santópolis do Aguapeí,SP,96
3548609,São Bento do Sapucaí,SP,80
3548906,São Carlos,SP,1800
3549003,São Francisco,SP,10
3549102,São João da Boa Vista,SP,4200
3549201,São João das Duas Pontes,SP,75
3549250,São João de Iracema,SP,100
3549300,São João do Pau d'Alho,SP,16
3549409,São Joaquim da Barra,SP,227
3549508,São José da Bela Vista,SP,330
3549607,São José do Barreiro,SP,45
3549706,São José do Rio Pardo,SP,1200
3549805,São José do Rio Preto,SP,100
3550001,São Luiz do Paraitinga,SP,310
3550100,São Manuel,SP,150
3550209,São Miguel Arcanjo,SP,8200
3550407,São Pedro,SP,360
3550506,São Pedro do Turvo,SP,5300
3550605,São Roque,SP,500
3550803,São Sebastião da Grama,SP,230
3550902,São Simão,SP,70
3551108,Sarapuí,SP,1150
3551207,Sarutaiá,SP,1450
3551306,Sebastianópolis do Sul,SP,250
3551405,Serra Azul,SP,10
3551504,Serrana,SP,200
3551603,Serra Negra,SP,350
3551702,Sertãozinho,SP,240
3551801,Sete Barras,SP,50
3551900,Severínia,SP,250
3552007,Silveiras,SP,20
3552106,Socorro,SP,1950
3552205,Sorocaba,SP,412
3552304,Sud Mennucci,SP,1371
3552403,Sumaré,SP,300
3552551,Suzanápolis,SP,180
3552601,Tabapuã,SP,20
3552700,Tabatinga,SP,400
3552908,Taciba,SP,9000
3553005,Taguaí,SP,3550
3553104,Taiaçu,SP,100
3553203,Taiúva,SP,120
3553302,Tambaú,SP,600
3553401,Tanabi,SP,1000
3553609,Tapiratiba,SP,400
3553658,Taquaral,SP,20
3553708,Taquaritinga,SP,1000
3553807,Taquarituba,SP,8600
3553856,Taquarivaí,SP,5500
3553906,Tarabai,SP,125
3553955,Tarumã,SP,700
3554003,Tatuí,SP,4500
3554102,Taubaté,SP,196
3554201,Tejupá,SP,800
3554300,Teodoro Sampaio,SP,1182
3554409,Terra Roxa,SP,100
3554508,Tietê,SP,2500
3554607,Timburi,SP,190
3554656,Torre de Pedra,SP,15
3554706,Torrinha,SP,857
3554805,Tremembé,SP,220
3554904,Três Fronteiras,SP,250
3554953,Tuiuti,SP,1900
3555000,Tupã,SP,920
3555109,Tupi Paulista,SP,30
3555208,Turiúba,SP,290
3555307,Turmalina,SP,500
3555356,Ubarana,SP,200
3555505,Ubirajara,SP,400
3555604,Uchoa,SP,250
3555703,União Paulista,SP,260
3555802,Urânia,SP,100
3555901,Uru,SP,60
3556008,Urupês,SP,500
3556206,Valinhos,SP,30
3556305,Valparaíso,SP,475
3556354,Vargem,SP,750
3556404,Vargem Grande do Sul,SP,3300
3556602,Vera Cruz,SP,400
3556701,Vinhedo,SP,30
3556800,Viradouro,SP,150
3556909,Vista Alegre do Alto,SP,50
3556958,Vitória Brasil,SP,90
3557006,Votorantim,SP,430
3557105,Votuporanga,SP,200
3557154,Zacarias,SP,650
3557204,Chavantes,SP,2100
3557303,Estiva Gerbi,SP,150
4100103,Abatiá,PR,50
4100202,Adrianópolis,PR,1000
4100301,Agudos do Sul,PR,3600
4100400,Almirante Tamandaré,PR,700
4100459,Altamira do Paraná,PR,1460
4100509,Altônia,PR,3200
4100608,Alto Paraná,PR,370
4100707,Alto Piquiri,PR,30000
4100806,Alvorada do Sul,PR,21309
4100905,Amaporã,PR,1600
4101002,Ampére,PR,4300
4101051,Anahy,PR,4400
4101101,Andirá,PR,12890
4101150,Ângulo,PR,6560
4101200,Antonina,PR,5
4101309,Antônio Olinto,PR,2000
4101408,Apucarana,PR,10500
4101507,Arapongas,PR,7800
4101606,Arapoti,PR,5700
4101655,Arapuã,PR,1100
4101705,Araruna,PR,8520
4101804,Araucária,PR,4700
4101853,Ariranha do Ivaí,PR,1810
4101903,Assaí,PR,5400
4102000,Assis Chateaubriand,PR,68405
4102109,Astorga,PR,23742
4102208,Atalaia,PR,6540
4102307,Balsa Nova,PR,1550
4102406,Bandeirantes,PR,13160
4102505,Barbosa Ferraz,PR,9750
4102604,Barracão,PR,1500
4102703,Barra do Jacaré,PR,3640
4102752,Bela Vista da Caroba,PR,1350
4102802,Bela Vista do Paraíso,PR,15593
4102901,Bituruna,PR,2300
4103008,Boa Esperança,PR,14040
4103024,Boa Esperança do Iguaçu,PR,2200
4103040,Boa Ventura de São Roque,PR,4000
4103057,Boa Vista da Aparecida,PR,1250
4103107,Bocaiúva do Sul,PR,800
4103156,Bom Jesus do Sul,PR,1500
4103206,Bom Sucesso,PR,3400
4103222,Bom Sucesso do Sul,PR,9300
4103305,Borrazópolis,PR,4290
4103354,Braganey,PR,10200
4103370,Brasilândia do Sul,PR,21550
4103404,Cafeara,PR,2441
4103453,Cafelândia,PR,10035
4103479,Cafezal do Sul,PR,8000
4103503,Califórnia,PR,2150
4103602,Cambará,PR,14550
4103701,Cambé,PR,34007
4103800,Cambira,PR,2650
4103909,Campina da Lagoa,PR,24300
4103958,Campina do Simão,PR,1950
4104006,Campina Grande do Sul,PR,700
4104055,Campo Bonito,PR,5400
4104105,Campo do Tenente,PR,800
4104204,Campo Largo,PR,3400
4104253,Campo Magro,PR,2300
4104303,Campo Mourão,PR,20200
4104402,Cândido de Abreu,PR,4850
4104428,Candói,PR,9400
4104451,Cantagalo,PR,3410
4104501,Capanema,PR,11300
4104600,Capitão Leônidas Marques,PR,5100
4104659,Carambeí,PR,5592
4104709,Carlópolis,PR,1050
4104808,Cascavel,PR,62200
4104907,Castro,PR,11767
4105003,Catanduvas,PR,5200
4105102,Centenário do Sul,PR,8940
4105201,Cerro Azul,PR,5120
4105300,Céu Azul,PR,10725
4105409,Chopinzinho,PR,7500
4105508,Cianorte,PR,5560
4105607,Cidade Gaúcha,PR,680
4105706,Clevelândia,PR,6500
4105805,Colombo,PR,110
4105904,Colorado,PR,1416
4106001,Congonhinhas,PR,6200
4106100,Conselheiro Mairinck,PR,5000
4106209,Contenda,PR,3500
4106308,Corbélia,PR,24800
4106407,Cornélio Procópio,PR,24050
4106456,Coronel Domingos Soares,PR,2000
4106506,Coronel Vivida,PR,4800
4106555,Corumbataí do Sul,PR,2500
4106571,Cruzeiro do Iguaçu,PR,2700
4106605,Cruzeiro do Oeste,PR,2000
4106704,Cruzeiro do Sul,PR,3600
4106803,Cruz Machado,PR,10100
4106852,Cruzmaltina,PR,2150
4106902,Curitiba,PR,80
4107009,Curiúva,PR,700
4107108,Diamante do Norte,PR,3440
4107124,Diamante do Sul,PR,1200
4107157,Diamante D'Oeste,PR,900
4107207,Dois Vizinhos,PR,5700
4107306,Doutor Camargo,PR,9470
4107405,Enéas Marques,PR,1800
4107504,Engenheiro Beltrão,PR,36300
4107520,Esperança Nova,PR,60
4107538,Entre Rios do Oeste,PR,5350
4107546,Espigão Alto do Iguaçu,PR,2100
4107553,Farol,PR,8931
4107603,Faxinal,PR,2200
4107652,Fazenda Rio Grande,PR,350
4107702,Fênix,PR,14020
4107736,Fernandes Pinheiro,PR,4300
4107751,Figueira,PR,700
4107801,Floraí,PR,12250
4107850,Flor da Serra do Sul,PR,2100
4107900,Floresta,PR,12580
4108007,Florestópolis,PR,6534
4108106,Flórida,PR,3500
4108205,Formosa do Oeste,PR,16100
4108304,Foz do Iguaçu,PR,8750
4108320,Francisco Alves,PR,18500
4108403,Francisco Beltrão,PR,7800
4108452,Foz do Jordão,PR,3050
4108502,General Carneiro,PR,1000
4108551,Godoy Moreira,PR,2350
4108601,Goioerê,PR,24100
4108650,Goioxim,PR,3110
4108700,Grandes Rios,PR,1050
4108809,Guaíra,PR,33225
4108908,Guairaçá,PR,105
4108957,Guamiranga,PR,1650
4109005,Guapirama,PR,2450
4109104,Guaporema,PR,614
4109203,Guaraci,PR,3119
4109302,Guaraniaçu,PR,6800
4109401,Guarapuava,PR,13700
4109500,Guaraqueçaba,PR,5
4109609,Guaratuba,PR,8
4109658,Honório Serpa,PR,1900
4109708,Ibaiti,PR,3000
4109757,Ibema,PR,1700
4109807,Ibiporã,PR,14320
4109906,Icaraíma,PR,393
4110003,Iguaraçu,PR,9250
4110052,Iguatu,PR,3005
4110078,Imbaú,PR,600
4110102,Imbituva,PR,8000
4110201,Inácio Martins,PR,700
4110300,Inajá,PR,603
4110409,Indianópolis,PR,1510
4110508,Ipiranga,PR,3859
4110607,Iporã,PR,22100
4110656,Iracema do Oeste,PR,5378
4110706,Irati,PR,10200
4110805,Iretama,PR,3200
4110904,Itaguajé,PR,900
4110953,Itaipulândia,PR,10250
4111001,Itambaracá,PR,12630
4111100,Itambé,PR,17532
4111209,Itapejara d'Oeste,PR,9800
4111258,Itaperuçu,PR,2200
4111308,Itaúna do Sul,PR,220
4111407,Ivaí,PR,4750
4111506,Ivaiporã,PR,1900
4111555,Ivaté,PR,600
4111605,Ivatuba,PR,8130
4111704,Jaboti,PR,1950
4111803,Jacarezinho,PR,4100
4111902,Jaguapitã,PR,6930
4112009,Jaguariaíva,PR,3100
4112108,Jandaia do Sul,PR,2485
4112207,Janiópolis,PR,13260
4112306,Japira,PR,2900
4112405,Japurá,PR,8920
4112504,Jardim Alegre,PR,2500
4112603,Jardim Olinda,PR,1400
4112702,Jataizinho,PR,5035
4112751,Jesuítas,PR,10800
4112801,Joaquim Távora,PR,1880
4112900,Jundiaí do Sul,PR,3800
4112959,Juranda,PR,27050
4113007,Jussara,PR,9505
4113106,Kaloré,PR,8830
4113205,Lapa,PR,3000
4113254,Laranjal,PR,1350
4113304,Laranjeiras do Sul,PR,4100
4113403,Leópolis,PR,18245
4113429,Lidianópolis,PR,2040
4113452,Lindoeste,PR,5085
4113502,Loanda,PR,660
4113601,Lobato,PR,6400
4113700,Londrina,PR,36650
4113734,Luiziana,PR,16030
4113759,Lunardelli,PR,2250
4113809,Lupionópolis,PR,4158
4113908,Mallet,PR,3200
4114005,Mamborê,PR,30640
4114104,Mandaguaçu,PR,11569
4114203,Mandaguari,PR,4655
4114302,Mandirituba,PR,2200
4114351,Manfrinópolis,PR,900
4114401,Mangueirinha,PR,13500
4114500,Manoel Ribas,PR,10500
4114609,Marechal Cândido Rondon,PR,24400
4114708,Maria Helena,PR,178
4114807,Marialva,PR,18310
4114906,Marilândia do Sul,PR,4800
4115002,Marilena,PR,50
4115101,Mariluz,PR,16550
4115200,Maringá,PR,23427
4115309,Mariópolis,PR,3600
4115358,Maripá,PR,18720
4115408,Marmeleiro,PR,5800
4115457,Marquinho,PR,850
4115507,Marumbi,PR,1260
4115606,Matelândia,PR,6800
4115739,Mato Rico,PR,1400
4115754,Mauá da Serra,PR,420
4115804,Medianeira,PR,9850
4115853,Mercedes,PR,6600
4115903,Mirador,PR,400
4116000,Miraselva,PR,550
4116059,Missal,PR,13270
4116109,Moreira Sales,PR,4580
4116208,Morretes,PR,9
4116307,Munhoz de Melo,PR,5959
4116406,Nossa Senhora das Graças,PR,1450
4116505,Nova Aliança do Ivaí,PR,250
4116604,Nova América da Colina,PR,3340
4116703,Nova Aurora,PR,22620
4116802,Nova Cantu,PR,12600
4116901,Nova Esperança,PR,2350
4116950,Nova Esperança do Sudoeste,PR,800
4117008,Nova Fátima,PR,4075
4117057,Nova Laranjeiras,PR,2400
4117107,Nova Londrina,PR,265
4117206,Nova Olímpia,PR,45
4117214,Nova Santa Bárbara,PR,420
4117222,Nova Santa Rosa,PR,13021
4117255,Nova Prata do Iguaçu,PR,6350
4117271,Nova Tebas,PR,2500
4117297,Novo Itacolomi,PR,1750
4117305,Ortigueira,PR,9200
4117404,Ourizona,PR,12889
4117453,Ouro Verde do Oeste,PR,10120
4117503,Paiçandu,PR,9800
4117602,Palmas,PR,2500
4117701,Palmeira,PR,9103
4117800,Palmital,PR,2900
4117909,Palotina,PR,44670
4118006,Paraíso do Norte,PR,1500
4118105,Paranacity,PR,1700
4118204,Paranaguá,PR,9
4118303,Paranapoema,PR,900
4118402,Paranavaí,PR,120
4118451,Pato Bragado,PR,5155
4118501,Pato Branco,PR,15700
4118600,Paula Freitas,PR,800
4118709,Paulo Frontin,PR,800
4118808,Peabiru,PR,14350
4118857,Perobal,PR,12300
4118907,Pérola,PR,522
4119004,Pérola d'Oeste,PR,6200
4119103,Piên,PR,2100
4119152,Pinhais,PR,35
4119202,Pinhalão,PR,3100
4119251,Pinhal de São Bento,PR,1050
4119301,Pinhão,PR,6930
4119400,Piraí do Sul,PR,8100
4119509,Piraquara,PR,360
4119608,Pitanga,PR,5900
4119657,Pitangueiras,PR,7163
4119707,Planaltina do Paraná,PR,544
4119806,Planalto,PR,2200
4119905,Ponta Grossa,PR,5830
4120002,Porecatu,PR,1782
4120101,Porto Amazonas,PR,1428
4120150,Porto Barreiro,PR,2000
4120200,Porto Rico,PR,15
4120309,Porto Vitória,PR,1200
4120333,Prado Ferreira,PR,8561
4120358,Pranchita,PR,6500
4120408,Presidente Castelo Branco,PR,1568
4120507,Primeiro de Maio,PR,23130
4120606,Prudentópolis,PR,14600
4120655,Quarto Centenário,PR,24550
4120705,Quatiguá,PR,2000
4120804,Quatro Barras,PR,300
4120853,Quatro Pontes,PR,6040
4120903,Quedas do Iguaçu,PR,7000
4121000,Querência do Norte,PR,8900
4121109,Quinta do Sol,PR,19471
4121208,Quitandinha,PR,2250
4121257,Ramilândia,PR,2350
4121307,Rancho Alegre,PR,12080
4121356,Rancho Alegre D'Oeste,PR,17950
4121406,Realeza,PR,5500
4121505,Rebouças,PR,3500
4121604,Renascença,PR,10000
4121703,Reserva,PR,5600
4121752,Reserva do Iguaçu,PR,3600
4121802,Ribeirão Claro,PR,2750
4121901,Ribeirão do Pinhal,PR,140
4122008,Rio Azul,PR,5000
4122107,Rio Bom,PR,3400
4122156,Rio Bonito do Iguaçu,PR,9600
4122172,Rio Branco do Ivaí,PR,2450
4122206,Rio Branco do Sul,PR,500
4122305,Rio Negro,PR,2300
4122404,Rolândia,PR,12800
4122503,Roncador,PR,6100
4122602,Rondon,PR,630
4122651,Rosário do Ivaí,PR,750
4122701,Sabáudia,PR,7900
4122800,Salgado Filho,PR,2800
4122909,Salto do Itararé,PR,1880
4123006,Salto do Lontra,PR,3450
4123105,Santa Amélia,PR,2320
4123204,Santa Cecília do Pavão,PR,400
4123303,Santa Cruz de Monte Castelo,PR,4430
4123402,Santa Fé,PR,8320
4123501,Santa Helena,PR,24900
4123600,Santa Inês,PR,900
4123709,Santa Isabel do Ivaí,PR,3920
4123808,Santa Izabel do Oeste,PR,6000
4123824,Santa Lúcia,PR,3450
4123857,Santa Maria do Oeste,PR,4300
4123907,Santa Mariana,PR,25460
4123956,Santa Mônica,PR,3291
4124004,Santana do Itararé,PR,3300
4124020,Santa Tereza do Oeste,PR,13600
4124053,Santa Terezinha de Itaipu,PR,15130
4124103,Santo Antônio da Platina,PR,8650
4124202,Santo Antônio do Caiuá,PR,360
4124301,Santo Antônio do Paraíso,PR,1940
4124400,Santo Antônio do Sudoeste,PR,5000
4124509,Santo Inácio,PR,2650
4124608,São Carlos do Ivaí,PR,4800
4124707,São Jerônimo da Serra,PR,1160
4124806,São João,PR,8000
4125001,São João do Ivaí,PR,15700
4125100,São João do Triunfo,PR,1850
4125209,São Jorge d'Oeste,PR,4200
4125308,São Jorge do Ivaí,PR,25207
4125357,São Jorge do Patrocínio,PR,65
4125407,São José da Boa Vista,PR,9580
4125456,São José das Palmeiras,PR,2480
4125506,São José dos Pinhais,PR,1620
4125555,São Manoel do Paraná,PR,1157
4125605,São Mateus do Sul,PR,4000
4125704,São Miguel do Iguaçu,PR,45375
4125753,São Pedro do Iguaçu,PR,6400
4125803,São Pedro do Ivaí,PR,9680
4125902,São Pedro do Paraná,PR,330
4126009,São Sebastião da Amoreira,PR,9290
4126108,São Tomé,PR,1225
4126207,Sapopema,PR,45
4126256,Sarandi,PR,4200
4126272,Saudade do Iguaçu,PR,550
4126306,Sengés,PR,2800
4126355,Serranópolis do Iguaçu,PR,11590
4126405,Sertaneja,PR,28900
4126504,Sertanópolis,PR,27700
4126603,Siqueira Campos,PR,4020
4126652,Sulina,PR,900
4126678,Tamarana,PR,2450
4126702,Tamboara,PR,250
4126801,Tapejara,PR,45
4126900,Tapira,PR,720
4127007,Teixeira Soares,PR,10200
4127106,Telêmaco Borba,PR,50
4127205,Terra Boa,PR,8145
4127304,Terra Rica,PR,340
4127403,Terra Roxa,PR,53350
4127502,Tibagi,PR,19000
4127601,Tijucas do Sul,PR,2800
4127700,Toledo,PR,60500
4127809,Tomazina,PR,3000
4127858,Três Barras do Paraná,PR,3100
4127882,Tunas do Paraná,PR,186
4127908,Tuneiras do Oeste,PR,3515
4127957,Tupãssi,PR,20170
4127965,Turvo,PR,2800
4128005,Ubiratã,PR,51600
4128104,Umuarama,PR,660
4128203,União da Vitória,PR,1000
4128302,Uniflor,PR,3198
4128401,Uraí,PR,10072
4128500,Wenceslau Braz,PR,10000
4128534,Ventania,PR,6225
4128559,Vera Cruz do Oeste,PR,6350
4128609,Verê,PR,6700
4128625,Alto Paraíso,PR,375
4128633,Doutor Ulysses,PR,3000
4128658,Virmond,PR,1600
4128708,Vitorino,PR,8500
4200051,Abdon Batista,SC,1300
4200101,Abelardo Luz,SC,10000
4200200,Agrolândia,SC,1250
4200309,Agronômica,SC,1300
4200408,Água Doce,SC,5900
4200507,Águas de Chapecó,SC,504
4200556,Águas Frias,SC,300
4200606,Águas Mornas,SC,93
4200705,Alfredo Wagner,SC,3500
4200754,Alto Bela Vista,SC,600
4200804,Anchieta,SC,1200
4200903,Angelina,SC,800
4201000,Anita Garibaldi,SC,2400
4201109,Anitápolis,SC,269
4201208,Antônio Carlos,SC,3
4201257,Apiúna,SC,428
4201273,Arabutã,SC,950
4201307,Araquari,SC,35
4201406,Araranguá,SC,1000
4201505,Armazém,SC,250
4201604,Arroio Trinta,SC,1550
4201653,Arvoredo,SC,500
4201703,Ascurra,SC,30
4201802,Atalanta,SC,800
4201901,Aurora,SC,1900
4202081,Bandeirante,SC,1260
4202099,Barra Bonita,SC,779
4202131,Bela Vista do Toldo,SC,1500
4202156,Belmonte,SC,330
4202206,Benedito Novo,SC,395
4202404,Blumenau,SC,106
4202438,Bocaina do Sul,SC,1000
4202503,Bom Jardim da Serra,SC,150
4202537,Bom Jesus,SC,1200
4202578,Bom Jesus do Oeste,SC,400
4202602,Bom Retiro,SC,2000
4202701,Botuverá,SC,150
4202800,Braço do Norte,SC,100
4202859,Braço do Trombudo,SC,700
4202875,Brunópolis,SC,2100
4203006,Caçador,SC,4000
4203105,Caibi,SC,1000
4203154,Calmon,SC,700
4203204,Camboriú,SC,5
4203253,Capão Alto,SC,3200
4203303,Campo Alegre,SC,1500
4203402,Campo Belo do Sul,SC,4000
4203501,Campo Erê,SC,3500
4203600,Campos Novos,SC,12700
4203709,Canelinha,SC,168
4203808,Canoinhas,SC,4800
4203907,Capinzal,SC,900
4204004,Catanduvas,SC,600
4204103,Caxambu do Sul,SC,2400
4204152,Celso Ramos,SC,900
4204178,Cerro Negro,SC,3000
4204194,Chapadão do Lageado,SC,830
4204202,Chapecó,SC,4735
4204251,Cocal do Sul,SC,330
4204301,Concórdia,SC,6700
4204350,Cordilheira Alta,SC,165
4204400,Coronel Freitas,SC,350
4204459,Coronel Martins,SC,400
4204509,Corupá,SC,10
4204558,Correia Pinto,SC,2000
4204608,Criciúma,SC,1600
4204707,Cunha Porã,SC,1800
4204756,Cunhataí,SC,400
4204806,Curitibanos,SC,2900
4204905,Descanso,SC,3800
4205001,Dionísio Cerqueira,SC,1578
4205100,Dona Emma,SC,750
4205159,Doutor Pedrinho,SC,146
4205175,Entre Rios,SC,200
4205191,Ermo,SC,455
4205209,Erval Velho,SC,1500
4205308,Faxinal dos Guedes,SC,2500
4205357,Flor do Sertão,SC,110
4205431,Formosa do Sul,SC,200
4205456,Forquilhinha,SC,1250
4205506,Fraiburgo,SC,6500
4205555,Frei Rogério,SC,1700
4205605,Galvão,SC,200
4205704,Garopaba,SC,10
4205902,Gaspar,SC,9
4206108,Grão-Pará,SC,425
4206207,Gravatal,SC,8
4206306,Guabiruba,SC,140
4206405,Guaraciaba,SC,2200
4206504,Guaramirim,SC,15
4206603,Guarujá do Sul,SC,390
4206652,Guatambú,SC,1000
4206702,Herval d'Oeste,SC,1900
4206751,Ibiam,SC,1210
4206801,Ibicaré,SC,2880
4206900,Ibirama,SC,460
4207007,Içara,SC,3400
4207106,Ilhota,SC,2
4207205,Imaruí,SC,70
4207304,Imbituba,SC,30
4207403,Imbuia,SC,1200
4207502,Indaial,SC,106
4207577,Iomerê,SC,2050
4207601,Ipira,SC,1000
4207650,Iporã do Oeste,SC,1384
4207684,Ipuaçu,SC,700
4207700,Ipumirim,SC,1000
4207759,Iraceminha,SC,1250
4207809,Irani,SC,2000
